,pand_id,full_adress,wgs,gebruiksdoelVerblijfsobject,neighbors,linked_small,linked_big,ov_small,ov_big
20,363100012061854.0,"Eerste Boerhaavestraat 17
1091RZ Amsterdam","[[52.3584376183989, 4.907875401626651], [52.35844662188872, 4.907870416028528], [52.3584283829754, 4.90778759928037], [52.35831938340264, 4.907848405704775], [52.35833670562504, 4.9079312468545515], [52.35837605557093, 4.907909462907293], [52.3584376183989, 4.907875401626651]]","['woonfunctie', 'woonfunctie']","[363100012128865.0, 363100012247344.0]","[363100012066791.0, 363100012128865.0, 363100012241772.0, 363100012241766.0, 363100012247344.0]","[363100012164889.0, 363100012236558.0, 363100012236229.0, 363100012236129.0, 363100012079509.0, 363100012066791.0, 363100012128865.0, 363100012241772.0, 363100012241766.0, 363100012241767.0, 363100012241768.0, 363100012247344.0, 363100012081534.0, 363100012119799.0, 363100012236818.0, 363100012075650.0, 363100012104938.0, 363100012084268.0]",[],[]
21,363100012241772.0,,"[[52.35893278205447, 4.908629193429018], [52.358913553725635, 4.908543831841064], [52.35897723022635, 4.90850566721594], [52.35899637627226, 4.908590677479943], [52.35918830655195, 4.90847445598845], [52.35916817316652, 4.908385345672898], [52.35923358846386, 4.908346002117655], [52.3592507850763, 4.908335657996292], [52.35933361218448, 4.908285850371302], [52.359313743150786, 4.90819769119519], [52.359231301643966, 4.908247274601008], [52.35922879451207, 4.90823627700088], [52.35922795172219, 4.90823678521689], [52.35922392465836, 4.908218875077077], [52.35920849422479, 4.908228128535826], [52.35921253926189, 4.908246038476248], [52.35916696527607, 4.908273380016919], [52.35917200077275, 4.908296182360333], [52.35914102329457, 4.908314749173957], [52.35911890724633, 4.908215457868632], [52.35913183633131, 4.90820774345896], [52.35912234599516, 4.908165714475145], [52.359119055485195, 4.90816768774916], [52.35899504460262, 4.907615388820714], [52.35897945274109, 4.907624717585826], [52.358954033181966, 4.907639686871254], [52.3588992337277, 4.90767264820043], [52.3588689554552, 4.907690738024443], [52.35850569897851, 4.9079083415556495], [52.358543481626434, 4.908076647811528], [52.35862223037501, 4.908427216653834], [52.35855451158966, 4.9084681404483925], [52.35855516162226, 4.908471084065669], [52.35855556436653, 4.908472885330202], [52.358561527692665, 4.9084984371664335], [52.35862924886302, 4.908458100577003], [52.35864743186481, 4.908538320253724], [52.35861410500521, 4.908558233197828], [52.35863410081358, 4.90864891469855], [52.35866843148058, 4.908628301037782], [52.35870919045362, 4.9086037572261745], [52.35871141432718, 4.908602500137514], [52.358713684264956, 4.908601521468179], [52.35871600038568, 4.908600850576538], [52.35871833560864, 4.908600458395101], [52.35872069005258, 4.908600374282247], [52.35872303675544, 4.908600598528817], [52.35872536667057, 4.908601116552629], [52.358727670810616, 4.908601928450654], [52.35872992215426, 4.908603019834569], [52.35873211177348, 4.908604405480508], [52.35873423062158, 4.908606070806273], [52.35873626965189, 4.908608001229652], [52.35873820184304, 4.9086101823622945], [52.35874002713568, 4.908612599525039], [52.358741736542456, 4.908615252814834], [52.35874330292331, 4.9086180984849435], [52.35874473532493, 4.90862115111761], [52.35874601559457, 4.908624366869157], [52.358747143732245, 4.908627745739564], [52.35874810164459, 4.9086312585643155], [52.35875171768875, 4.908647558201895], [52.358754748345795, 4.908645778619953], [52.358768736007015, 4.90863756854918], [52.35879945510173, 4.908619548058518], [52.35880401660367, 4.908640725902206], [52.358773187818244, 4.90865829248843], [52.35877191446522, 4.908659010851923], [52.35878535776101, 4.908718465977428], [52.35893278205447, 4.908629193429018]]",['overige gebruiksfunctie'],"[363100012125963.0, 363100012241766.0, 363100012241767.0, 363100012241768.0, 363100012241769.0, 363100012241770.0, 363100012241771.0, 363100012247344.0, 363100012145846.0, 363100012245513.0]","[363100012125963.0, 363100012061854.0, 363100012241766.0, 363100012241767.0, 363100012241768.0, 363100012241769.0, 363100012241770.0, 363100012241771.0, 363100012247344.0, 363100012145846.0, 363100012245513.0]","[363100012125963.0, 363100012066791.0, 363100012128865.0, 363100012061854.0, 363100012241766.0, 363100012241767.0, 363100012241768.0, 363100012241769.0, 363100012241770.0, 363100012241771.0, 363100012247344.0, 363100012145846.0, 363100012162977.0, 363100012164655.0, 363100012237127.0, 363100012245513.0]",[],[]
22,363100012241766.0,"Eerste Boerhaavestraat 33
1091RZ Amsterdam","[[52.35860882570322, 4.908037495963464], [52.35857103407195, 4.907869204269571], [52.35850569897851, 4.9079083415556495], [52.358543481626434, 4.908076647811528], [52.35860882570322, 4.908037495963464]]",['onderwijsfunctie'],"[363100012241772.0, 363100012241767.0]","[363100012061854.0, 363100012241772.0, 363100012241767.0, 363100012241768.0, 363100012247344.0]","[363100012066791.0, 363100012128865.0, 363100012061854.0, 363100012241772.0, 363100012241767.0, 363100012241768.0, 363100012241769.0, 363100012241770.0, 363100012247344.0]",[],[]
23,363100012241767.0,"Eerste Boerhaavestraat 33
1091RZ Amsterdam","[[52.35866788461999, 4.908002111179723], [52.35863009299805, 4.907833833971383], [52.35857103407195, 4.907869204269571], [52.35860882570322, 4.908037495963464], [52.35866788461999, 4.908002111179723]]",['onderwijsfunctie'],"[363100012241772.0, 363100012241766.0, 363100012241768.0]","[363100012241772.0, 363100012241766.0, 363100012241768.0, 363100012241769.0]","[363100012066791.0, 363100012128865.0, 363100012061854.0, 363100012241772.0, 363100012241766.0, 363100012241768.0, 363100012241769.0, 363100012241770.0, 363100012241771.0, 363100012247344.0]",[],[]
24,363100012241768.0,"Eerste Boerhaavestraat 33
1091RZ Amsterdam","[[52.35866788461999, 4.908002111179723], [52.358726943525355, 4.907966726301542], [52.35868916084064, 4.907798448802546], [52.35863009299805, 4.907833833971383], [52.35866788461999, 4.908002111179723]]",['onderwijsfunctie'],"[363100012241772.0, 363100012241767.0, 363100012241769.0]","[363100012241772.0, 363100012241766.0, 363100012241767.0, 363100012241769.0, 363100012241770.0]","[363100012066791.0, 363100012128865.0, 363100012061854.0, 363100012241772.0, 363100012241766.0, 363100012241767.0, 363100012241769.0, 363100012241770.0, 363100012241771.0, 363100012247344.0, 363100012164655.0]",[],[]
25,363100012241769.0,"Eerste Boerhaavestraat 33
1091RZ Amsterdam","[[52.35878601140666, 4.907931341231852], [52.358748228671836, 4.907763063539252], [52.35868916084064, 4.907798448802546], [52.358726943525355, 4.907966726301542], [52.35878601140666, 4.907931341231852]]",['onderwijsfunctie'],"[363100012241772.0, 363100012241768.0, 363100012241770.0]","[363100012241772.0, 363100012241767.0, 363100012241768.0, 363100012241770.0, 363100012241771.0]","[363100012241772.0, 363100012241766.0, 363100012241767.0, 363100012241768.0, 363100012241770.0, 363100012241771.0, 363100012164655.0]",[],[]
26,363100012241770.0,"Eerste Boerhaavestraat 33
1091RZ Amsterdam","[[52.358845079276556, 4.907895956067709], [52.35880729649166, 4.9077276781815025], [52.358748228671836, 4.907763063539252], [52.35878601140666, 4.907931341231852], [52.358845079276556, 4.907895956067709]]",['onderwijsfunctie'],"[363100012241772.0, 363100012241769.0, 363100012241771.0]","[363100012241772.0, 363100012241768.0, 363100012241769.0, 363100012241771.0]","[363100012125963.0, 363100012241772.0, 363100012241766.0, 363100012241767.0, 363100012241768.0, 363100012241769.0, 363100012241771.0, 363100012145846.0, 363100012164655.0, 363100012237127.0]",[],[]
27,363100012241771.0,"Eerste Boerhaavestraat 33
1091RZ Amsterdam","[[52.35888817808688, 4.907776759816861], [52.3588689554552, 4.907690738024443], [52.35880729649166, 4.9077276781815025], [52.358845079276556, 4.907895956067709], [52.358906576877075, 4.907859105935591], [52.35888817808688, 4.907776759816861]]",['onderwijsfunctie'],"[363100012241772.0, 363100012241770.0]","[363100012241772.0, 363100012241769.0, 363100012241770.0]","[363100012125963.0, 363100012241772.0, 363100012241767.0, 363100012241768.0, 363100012241769.0, 363100012241770.0, 363100012145846.0, 363100012162977.0, 363100012164655.0, 363100012237127.0]",[],[]
28,363100012247344.0,"Eerste Boerhaavestraat 19-27
1091RZ Amsterdam","[[52.35844551882424, 4.907871015132213], [52.358336305652266, 4.907932352150371], [52.358481020883396, 4.908619767482747], [52.35859023441033, 4.908558431954557], [52.35844551882424, 4.907871015132213]]","['woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie']","[363100012061854.0, 363100012241772.0]","[363100012128865.0, 363100012061854.0, 363100012241772.0, 363100012241766.0]","[363100012236229.0, 363100012236129.0, 363100012125963.0, 363100012079509.0, 363100012066791.0, 363100012128865.0, 363100012061854.0, 363100012241772.0, 363100012241766.0, 363100012241767.0, 363100012241768.0, 363100012064740.0, 363100012236818.0, 363100012075650.0, 363100012104938.0, 363100012084268.0]",[],[]
29,363100012164538.0,"Weesperzijde 48 1091EG
Eerste Oosterparkstraat 2 1091HB
All in Amsterdam","[[52.35555965213553, 4.907798538503276], [52.355512584565176, 4.907596920624533], [52.35539950200123, 4.907665958335976], [52.35542994153191, 4.907796402123054], [52.35544354209396, 4.90778804979731], [52.35546119437512, 4.907863601343367], [52.35555965213553, 4.907798538503276]]","['woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'bijeenkomstfunctie']","[363100012236444.0, 363100012153192.0]","[363100012236444.0, 363100012153192.0, 363100012237302.0]","[363100012064223.0, 363100012236444.0, 363100012143743.0, 363100012237393.0, 363100012067428.0, 363100012165512.0, 363100012162238.0, 363100012153192.0, 363100012237302.0, 363100012236604.0]",[],[]
30,363100012064223.0,"Eerste Oosterparkstraat 3
1091GT Amsterdam","[[52.355785596339274, 4.907790064730875], [52.35578744750825, 4.90779886671378], [52.35580248991841, 4.907789236364874], [52.355820687845146, 4.907777590276032], [52.35580866404411, 4.907724773581587], [52.35580225857405, 4.907696615375944], [52.35579057786131, 4.907704095681785], [52.35576779013754, 4.907718683112401], [52.3557604330372, 4.907686351750073], [52.35575089476907, 4.9076924437719835], [52.355706009563484, 4.907721170782102], [52.35573121771243, 4.907824868492049], [52.355785596339274, 4.907790064730875]]","['bijeenkomstfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie']","[363100012143743.0, 363100012157281.0, 363100012162238.0]","[363100012143743.0, 363100012237393.0, 363100012158254.0, 363100012156874.0, 363100012164694.0, 363100012157281.0, 363100012165512.0, 363100012162238.0]","[363100012164538.0, 363100012236444.0, 363100012143743.0, 363100012237393.0, 363100012067428.0, 363100012092631.0, 363100012241549.0, 363100012155375.0, 363100012166893.0, 363100012158254.0, 363100012156269.0, 363100012156190.0, 363100012156874.0, 363100012164694.0, 363100012157281.0, 363100012165512.0, 363100012162238.0]",[],[]
31,363100012236444.0,"Eerste Oosterparkstraat 4-6
1091HB Amsterdam","[[52.355598442138614, 4.907964752913307], [52.35555965213553, 4.907798538503276], [52.35546119437512, 4.907863601343367], [52.355457671088345, 4.907865797171184], [52.35549714763103, 4.908028451589746], [52.355598442138614, 4.907964752913307]]","['woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie']","[363100012164538.0, 363100012067428.0]","[363100012164538.0, 363100012067428.0, 363100012153192.0]","[363100012164538.0, 363100012064223.0, 363100012143743.0, 363100012237393.0, 363100012067428.0, 363100012092631.0, 363100012236800.0, 363100012241549.0, 363100012165512.0, 363100012162238.0, 363100012153192.0, 363100012237302.0, 363100012236604.0]",[],[]
32,363100012143743.0,"Eerste Oosterparkstraat 3-5
1091GT Amsterdam","[[52.355843170979284, 4.907863115937821], [52.35583153317361, 4.90781461060625], [52.35581163198834, 4.90782734663685], [52.35580248991841, 4.907789236364874], [52.35578744750825, 4.90779886671378], [52.355785596339274, 4.907790064730875], [52.35573121771243, 4.907824868492049], [52.355754144526436, 4.907920091916875], [52.355843170979284, 4.907863115937821]]","['bijeenkomstfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'bijeenkomstfunctie', 'bijeenkomstfunctie']","[363100012064223.0, 363100012237393.0]","[363100012064223.0, 363100012237393.0, 363100012092631.0, 363100012158254.0, 363100012157281.0]","[363100012164538.0, 363100012064223.0, 363100012236444.0, 363100012237393.0, 363100012067428.0, 363100012092631.0, 363100012236800.0, 363100012241549.0, 363100012162242.0, 363100012166893.0, 363100012158254.0, 363100012167044.0, 363100012156190.0, 363100012156874.0, 363100012164694.0, 363100012157281.0, 363100012165512.0, 363100012162238.0]",[],[]
33,363100012237393.0,"Eerste Oosterparkstraat 7
1091GT Amsterdam","[[52.35585591883531, 4.907952710110743], [52.355876626814364, 4.907939451650524], [52.35586575693283, 4.907894137960594], [52.35591845916652, 4.907860394485923], [52.35590899726012, 4.9078209811504045], [52.355880678422544, 4.907839107197179], [52.355843170979284, 4.907863115937821], [52.355754144526436, 4.907920091916875], [52.35577453012119, 4.908004803477491], [52.35585591883531, 4.907952710110743]]","['woonfunctie', 'woonfunctie', 'woonfunctie', 'winkelfunctie']","[363100012143743.0, 363100012092631.0, 363100012158254.0]","[363100012064223.0, 363100012143743.0, 363100012092631.0, 363100012241549.0, 363100012158254.0, 363100012156874.0]","[363100012164538.0, 363100012064223.0, 363100012236444.0, 363100012143743.0, 363100012067428.0, 363100012092631.0, 363100012236800.0, 363100012241549.0, 363100012107253.0, 363100012162242.0, 363100012153766.0, 363100012155375.0, 363100012166893.0, 363100012158254.0, 363100012167044.0, 363100012166455.0, 363100012156190.0, 363100012156874.0, 363100012164694.0, 363100012157281.0, 363100012165512.0, 363100012162238.0]",[],[]
34,363100012067428.0,"Eerste Oosterparkstraat 8-10
1091HB Amsterdam","[[52.35562751556839, 4.908086404965719], [52.355598442138614, 4.907964752913307], [52.35549714763103, 4.908028451589746], [52.355487959316136, 4.9080344076145055], [52.35548858681002, 4.908036221002777], [52.35545891298747, 4.908054889802759], [52.35547290131277, 4.908113468381879], [52.35548771260637, 4.908175531653903], [52.35562751556839, 4.908086404965719]]","['woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie']","[363100012236444.0, 363100012236800.0]","[363100012236444.0, 363100012236800.0]","[363100012164538.0, 363100012064223.0, 363100012236444.0, 363100012143743.0, 363100012237393.0, 363100012092631.0, 363100012236800.0, 363100012241549.0, 363100012162242.0, 363100012153192.0, 363100012237302.0, 363100012236604.0]",[],[]
35,363100012092631.0,"Eerste Oosterparkstraat 9
1091GT Amsterdam","[[52.35594966086046, 4.907990450048335], [52.355938708686224, 4.90794478486695], [52.35586529838576, 4.907991772023516], [52.35585591883531, 4.907952710110743], [52.35577453012119, 4.908004803477491], [52.35578473182376, 4.9080471445118246], [52.35579492458324, 4.908089500340899], [52.35594966086046, 4.907990450048335]]","['woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie']","[363100012237393.0, 363100012241549.0]","[363100012143743.0, 363100012237393.0, 363100012241549.0, 363100012162242.0, 363100012158254.0]","[363100012064223.0, 363100012236444.0, 363100012143743.0, 363100012237393.0, 363100012067428.0, 363100012236800.0, 363100012241549.0, 363100012107253.0, 363100012162242.0, 363100012153766.0, 363100012236182.0, 363100012166893.0, 363100012158254.0, 363100012167044.0, 363100012166455.0, 363100012163746.0, 363100012107063.0, 363100012156874.0, 363100012157281.0]",[],[]
36,363100012236800.0,"Eerste Oosterparkstraat 10-16
1091HB Amsterdam","[[52.35559276159566, 4.908488890433017], [52.35570676255617, 4.908417921688332], [52.355706369510735, 4.908416296580944], [52.35570676394436, 4.908416042785803], [52.35568633948783, 4.90833053893175], [52.355685586570274, 4.908331046135395], [52.35566504670168, 4.908245910576253], [52.35566555761401, 4.908245567449974], [52.355636566659584, 4.908124266590787], [52.35562751556839, 4.908086404965719], [52.35548771260637, 4.908175531653903], [52.355458690898736, 4.908195441013357], [52.35544562299601, 4.908204389295338], [52.355445705069954, 4.908204681983948], [52.35546718127374, 4.90829465098015], [52.35547293205241, 4.9083187501143986], [52.35547227752056, 4.908319138824286], [52.35550273739321, 4.908450346343021], [52.355510164759195, 4.908482324595], [52.3555213059107, 4.908530321349306], [52.35552199206931, 4.90853330841296], [52.35559276159566, 4.908488890433017]]","['woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'bijeenkomstfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'kantoorfunctie', 'kantoorfunctie']","[363100012067428.0, 363100012158582.0]","[363100012067428.0, 363100012158582.0, 363100012164447.0]","[363100012236444.0, 363100012143743.0, 363100012237393.0, 363100012067428.0, 363100012092631.0, 363100012241549.0, 363100012158582.0, 363100012164447.0, 363100012159574.0, 363100012165156.0, 363100012162242.0, 363100012153766.0, 363100012236182.0, 363100012165506.0, 363100012237348.0, 363100012067300.0]",[],[]
37,363100012241549.0,"Eerste Oosterparkstraat 11
1091GT Amsterdam","[[52.35597387247198, 4.908072273000686], [52.3559534959726, 4.907987575609771], [52.35594923780197, 4.90799029314885], [52.355794501524855, 4.90808934344101], [52.355814877832955, 4.908174011219188], [52.35581572955112, 4.908173488266079], [52.35597387247198, 4.908072273000686]]","['woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie']","[363100012092631.0, 363100012162242.0]","[363100012237393.0, 363100012092631.0, 363100012162242.0, 363100012153766.0, 363100012158254.0]","[363100012064223.0, 363100012236444.0, 363100012143743.0, 363100012237393.0, 363100012067428.0, 363100012092631.0, 363100012236800.0, 363100012107253.0, 363100012162242.0, 363100012153766.0, 363100012236182.0, 363100012158254.0, 363100012167044.0, 363100012166455.0, 363100012163746.0, 363100012107063.0, 363100012156874.0]",[],[]
38,363100012107253.0,"Blasiusstraat 12 1091CR
Eerste Oosterparkstraat 11 1091GT
All in Amsterdam","[[52.35622770670316, 4.907910882042573], [52.35622667294802, 4.907906401438952], [52.35621785355644, 4.907868067124658], [52.35621261126741, 4.907845268580213], [52.35610539722698, 4.907907564454254], [52.35612126105377, 4.907976501602331], [52.35622770670316, 4.907910882042573]]","['woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie', 'woonfunctie']","[363100012167044.0, 363100012166455.0]","[363100012162242.0, 363100012158254.0, 363100012167044.0, 363100012166455.0, 363100012163746.0]","[363100012237393.0, 363100012092631.0, 363100012241549.0, 363100012162242.0, 363100012153766.0, 363100012165173.0, 363100012153092.0, 363100012155375.0, 363100012160848.0, 363100012166893.0, 363100012158254.0, 363100012165706.0, 363100012167044.0, 363100012161753.0, 363100012237007.0, 363100012166455.0, 363100012163746.0, 363100012107063.0, 363100012157317.0, 363100012154303.0, 363100012156874.0]",[],[]
