,pand_id,road_ids
2506,363100012161976.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2507,363100012155729.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2508,363100012160770.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2509,363100012158330.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2510,363100012155499.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2511,363100012163592.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2512,363100012236019.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2513,363100012156532.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2514,363100012116519.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2515,363100012157622.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2516,363100012100361.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2517,363100012082560.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2518,363100012162376.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2519,363100012162902.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2520,363100012162657.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2521,363100012159554.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2522,363100012162457.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2523,363100012158358.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2524,363100012159089.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2525,363100012166075.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2526,363100012104007.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]], [[52.357498, 4.910205], [52.357526, 4.910444], [52.357589, 4.910713]], [[52.358088, 4.909974], [52.357616, 4.910259], [52.357498, 4.910205]]]"
2527,363100012160422.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2528,363100012159381.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]], [[52.357498, 4.910205], [52.357376, 4.910159], [52.356882, 4.910448]]]"
2529,363100012083461.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2530,363100012127076.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2531,363100012098315.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2532,363100012101569.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2533,363100012067223.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2534,363100012236748.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2535,363100012158824.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2536,363100012123253.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2537,363100012091930.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2538,363100012153640.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2539,363100012158158.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2540,363100012165366.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2541,363100012154180.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2542,363100012152760.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2543,363100012163039.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2544,363100012160016.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2545,363100012160930.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2546,363100012158466.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2547,363100012162209.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2548,363100012165864.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2549,363100012150384.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2550,363100012083299.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2551,363100012159820.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2552,363100012167265.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2553,363100012158203.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2554,363100012165410.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2555,363100012165861.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2556,363100012159998.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2557,363100012166792.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2558,363100012157037.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2559,363100012158632.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2560,363100012164361.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2561,363100012156726.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2562,363100012162321.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2563,363100012159066.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2564,363100012159433.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2565,363100012161310.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2566,363100012157783.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2567,363100012155764.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2568,363100012155605.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2569,363100012162696.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2570,363100012159606.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2571,363100012161684.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2572,363100012155674.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2573,363100012156748.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2574,363100012162898.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2575,363100012157939.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2576,363100012163888.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2577,363100012159831.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2578,363100012236020.0,"[[[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2579,363100012090902.0,"[[[52.358794, 4.915108], [52.358842, 4.915174], [52.35908, 4.9154], [52.359143, 4.915495], [52.359351, 4.916258], [52.359401, 4.916423]], [[52.35873, 4.91515], [52.359028, 4.915427], [52.359087, 4.915585], [52.359301, 4.916489]], [[52.358237, 4.91332], [52.358399, 4.913835], [52.358453, 4.914101], [52.35873, 4.91515]]]"
2580,363100012076739.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2581,363100012162323.0,"[[[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]]]"
2582,363100012236804.0,"[[[52.357498, 4.910205], [52.357596, 4.9104], [52.358118, 4.91251], [52.358271, 4.91311], [52.35832, 4.913246]]]"
2583,363100012157675.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.35662, 4.906991], [52.356673, 4.907102], [52.356739, 4.907362], [52.356931, 4.908153]], [[52.356711, 4.906966], [52.356742, 4.907032], [52.356765, 4.907112], [52.356777, 4.907225], [52.356999, 4.908126]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2584,363100012079694.0,"[[[52.356931, 4.908153], [52.357415, 4.909997], [52.357498, 4.910205]], [[52.356999, 4.908126], [52.357215, 4.908966], [52.35731, 4.909286], [52.357482, 4.90996], [52.357498, 4.910205]]]"
2585,363100012163707.0,[]
2586,363100012159618.0,[]
2587,363100012161624.0,[]
2588,363100012235974.0,[]
2589,363100012154179.0,[]
2590,363100012166277.0,[]
2591,363100012154172.0,[]
2592,363100012160888.0,[]
2593,363100012135498.0,[]
2594,363100012153841.0,[]
2595,363100012253852.0,"[[[52.358794, 4.915108], [52.358842, 4.915174], [52.35908, 4.9154], [52.359143, 4.915495], [52.359351, 4.916258], [52.359401, 4.916423]], [[52.35873, 4.91515], [52.359028, 4.915427], [52.359087, 4.915585], [52.359301, 4.916489]]]"
2596,363100012156540.0,"[[[52.361553, 4.915311], [52.36088, 4.91567], [52.360805, 4.915717]]]"
2597,363100012113688.0,"[[[52.361553, 4.915311], [52.36088, 4.91567], [52.360805, 4.915717]], [[52.362512, 4.914699], [52.362463, 4.914663], [52.361597, 4.915134], [52.361521, 4.915181]], [[52.361179, 4.914023], [52.361262, 4.914448], [52.361453, 4.915165], [52.361468, 4.915209]], [[52.360628, 4.911078], [52.360674, 4.911205], [52.360963, 4.911759], [52.361017, 4.911877], [52.361058, 4.912016], [52.361097, 4.912346], [52.361126, 4.912785], [52.361173, 4.913388], [52.361198, 4.913654], [52.361236, 4.913921], [52.3613, 4.914276], [52.361459, 4.914941], [52.361507, 4.915106], [52.361521, 4.915181]]]"
2598,363100012112529.0,[]
2599,363100012151587.0,"[[[52.361553, 4.915311], [52.36088, 4.91567], [52.360805, 4.915717]], [[52.361179, 4.914023], [52.361262, 4.914448], [52.361453, 4.915165], [52.361468, 4.915209]], [[52.360628, 4.911078], [52.360674, 4.911205], [52.360963, 4.911759], [52.361017, 4.911877], [52.361058, 4.912016], [52.361097, 4.912346], [52.361126, 4.912785], [52.361173, 4.913388], [52.361198, 4.913654], [52.361236, 4.913921], [52.3613, 4.914276], [52.361459, 4.914941], [52.361507, 4.915106], [52.361521, 4.915181]]]"
2600,363100012093334.0,"[[[52.361553, 4.915311], [52.36088, 4.91567], [52.360805, 4.915717]]]"
2601,363100012101376.0,"[[[52.361553, 4.915311], [52.36088, 4.91567], [52.360805, 4.915717]]]"
2602,363100012233505.0,"[[[52.361553, 4.915311], [52.36088, 4.91567], [52.360805, 4.915717]]]"
2603,363100012246063.0,"[[[52.361553, 4.915311], [52.36088, 4.91567], [52.360805, 4.915717]]]"
2604,363100012084950.0,"[[[52.353501, 4.920167], [52.353429, 4.920241], [52.353179, 4.920566]], [[52.353501, 4.920167], [52.353561, 4.920122], [52.353654, 4.920151], [52.353816, 4.920252], [52.353883, 4.920304]]]"
2605,363100012068244.0,"[[[52.353501, 4.920167], [52.353429, 4.920241], [52.353179, 4.920566]]]"
2606,363100012098793.0,"[[[52.353501, 4.920167], [52.353429, 4.920241], [52.353179, 4.920566]]]"
2607,363100012088147.0,"[[[52.353501, 4.920167], [52.353429, 4.920241], [52.353179, 4.920566]]]"
2608,363100012114204.0,"[[[52.353501, 4.920167], [52.353429, 4.920241], [52.353179, 4.920566]]]"
2609,363100012091658.0,[]
2610,363100012150772.0,[]
2611,363100012155070.0,"[[[52.352436, 4.92144], [52.352132, 4.921796], [52.352097, 4.921855], [52.351962, 4.922018], [52.351793, 4.922269], [52.351328, 4.922993], [52.350864, 4.923746]]]"
2612,363100012112723.0,"[[[52.352436, 4.92144], [52.352132, 4.921796], [52.352097, 4.921855], [52.351962, 4.922018], [52.351793, 4.922269], [52.351328, 4.922993], [52.350864, 4.923746]]]"
2613,363100012117986.0,"[[[52.353501, 4.920167], [52.353429, 4.920241], [52.353179, 4.920566]]]"
2614,363100012140152.0,[]
2615,363100012076994.0,[]
2616,363100012093454.0,[]
2617,363100012102728.0,[]
2618,363100012117331.0,[]
2619,363100012076140.0,[]
2620,363100012150447.0,"[[[52.352436, 4.92144], [52.352132, 4.921796], [52.352097, 4.921855], [52.351962, 4.922018], [52.351793, 4.922269], [52.351328, 4.922993], [52.350864, 4.923746]]]"
2621,363100012122976.0,"[[[52.352436, 4.92144], [52.352132, 4.921796], [52.352097, 4.921855], [52.351962, 4.922018], [52.351793, 4.922269], [52.351328, 4.922993], [52.350864, 4.923746]]]"
2622,363100012069472.0,"[[[52.348826, 4.91301], [52.348359, 4.913191], [52.348324, 4.913235], [52.348297, 4.913324]], [[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2623,363100012148874.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2624,363100012096916.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2625,363100012095601.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2626,363100012066223.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2627,363100012126407.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2628,363100012064690.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2629,363100012146974.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2630,363100012151977.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2631,363100012142809.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2632,363100012099970.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2633,363100012067283.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2634,363100012115218.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2635,363100012100637.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]]]"
2636,363100012112910.0,"[[[52.34954, 4.914697], [52.349503, 4.914663], [52.348969, 4.91345], [52.348844, 4.913156], [52.348826, 4.91301]], [[52.34954, 4.914697], [52.349411, 4.914893], [52.349202, 4.915144], [52.349183, 4.915196], [52.349188, 4.915254], [52.349526, 4.916008], [52.34967, 4.916221], [52.349951, 4.916852]]]"
